instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,pctghum,windspeed,comfindex,casual,registered,cnt,simurevenue
13025,2012-07-01,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,39%,0.1343,0.5477099999999999,77,181,258,579.5
13026,2012-07-01,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,43%,0.1343,0.5337099999999999,41,110,151,329.0
13027,2012-07-01,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,52%,0.1642,0.4967399999999999,22,88,110,220.0
13028,2012-07-02,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,57%,0.2239,0.4648299999999999,12,31,43,94.5
13029,2012-07-02,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,57%,0.194,0.4737999999999999,3,14,17,33.0
13030,2012-07-02,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,51%,0.2537,0.44189,1,14,15,25.0
13031,2012-07-02,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,54%,0.4179,0.37863,0,5,5,7.5
13032,2012-07-02,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,54%,0.2985,0.41445,2,10,12,23.0
13033,2012-07-02,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,51%,0.0,0.504,3,37,40,67.5
13034,2012-07-02,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,57%,0.1045,0.45864999999999995,4,132,136,214.0
13035,2012-07-02,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,51%,0.1045,0.48665,8,390,398,617.0
13036,2012-07-02,3,1,7,8,0,1,1,1,0.76,0.697,0.52,52%,0.194,0.4737999999999999,20,548,568,902.0
13037,2012-07-02,3,1,7,9,0,1,1,1,0.78,0.697,0.46,46%,0.2537,0.4698899999999999,56,239,295,582.5
13038,2012-07-02,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,43%,0.2537,0.48388999999999993,70,104,174,436.0
13039,2012-07-02,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,28%,0.2985,0.49844999999999995,67,134,201,469.0
13040,2012-07-02,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,32%,0.194,0.5297999999999999,74,183,257,570.5
13041,2012-07-02,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,34%,0.2239,0.53483,74,162,236,539.0
13042,2012-07-02,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,34%,0.2239,0.53483,79,151,230,542.5
13043,2012-07-02,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,36%,0.194,0.5297999999999999,59,175,234,498.5
13044,2012-07-02,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,36%,0.2836,0.5029199999999999,61,304,365,700.0
13045,2012-07-02,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,32%,0.1343,0.5477099999999999,82,665,747,1325.5
13046,2012-07-02,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,32%,0.1642,0.53874,72,658,730,1275.0
13047,2012-07-02,3,1,7,19,0,1,1,1,0.78,0.697,0.43,43%,0.1343,0.5057099999999999,71,510,581,1049.0
13048,2012-07-02,3,1,7,20,0,1,1,1,0.78,0.697,0.43,43%,0.1343,0.5057099999999999,38,357,395,687.5
13049,2012-07-02,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,45%,0.1343,0.4917099999999999,17,241,258,429.5
13050,2012-07-02,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,51%,0.1642,0.46874,19,169,188,329.5
13051,2012-07-02,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,51%,0.1045,0.48665,12,90,102,183.0
13052,2012-07-03,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,54%,0.0,0.504,9,44,53,102.0
13053,2012-07-03,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,57%,0.0,0.504,5,9,14,33.5
13054,2012-07-03,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,57%,0.0,0.504,2,8,10,20.0
13055,2012-07-03,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,65%,0.1343,0.44970999999999994,0,2,2,3.0
13056,2012-07-03,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,65%,0.1045,0.44465,0,6,6,9.0
13057,2012-07-03,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,61%,0.0,0.48999999999999994,2,33,35,57.5
13058,2012-07-03,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,65%,0.1343,0.44970999999999994,5,149,154,243.5
13059,2012-07-03,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,57%,0.0,0.518,21,462,483,777.0
13060,2012-07-03,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,62%,0.0896,0.49112,42,604,646,1074.0
13061,2012-07-03,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,49%,0.1642,0.51074,46,226,272,523.0
13062,2012-07-03,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,43%,0.2239,0.50683,56,153,209,453.5
13063,2012-07-03,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,34%,0.194,0.5438,66,151,217,490.5
13064,2012-07-03,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,28%,0.194,0.5578,74,198,272,593.0
13065,2012-07-03,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,25%,0.1343,0.58971,80,203,283,624.5
13066,2012-07-03,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,25%,0.194,0.5718,69,241,310,637.5
13067,2012-07-03,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,24%,0.0,0.63,71,330,401,779.0
13068,2012-07-03,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,24%,0.194,0.5718,90,437,527,1015.5
13069,2012-07-03,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,30%,0.1642,0.55274,102,620,722,1338.0
13070,2012-07-03,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,30%,0.0,0.602,85,542,627,1153.0
13071,2012-07-03,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,36%,0.1343,0.5477099999999999,66,431,497,910.5
13072,2012-07-03,3,1,7,20,0,2,1,3,0.76,0.697,0.55,55%,0.4925,0.3842499999999999,80,296,376,764.0
13073,2012-07-03,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,70%,0.2836,0.40491999999999995,36,160,196,384.0
13074,2012-07-03,3,1,7,22,0,2,1,1,,0.6364,0.79,79%,0.194,,26,151,177,330.5
13075,2012-07-03,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,83%,0.0,0.46199999999999997,19,152,171,304.0
13076,2012-07-04,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,79%,0.0896,0.44911999999999996,19,140,159,286.0
13077,2012-07-04,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,74%,0.0,0.476,27,96,123,252.0
13078,2012-07-04,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,83%,0.1343,0.42171,27,66,93,207.0
13079,2012-07-04,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,74%,0.194,0.41779999999999995,9,23,32,70.5
13080,2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,69%,0.2537,0.39988999999999997,5,11,16,36.5
13081,2012-07-04,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,69%,0.0,0.46199999999999997,5,14,19,41.0
13082,2012-07-04,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,69%,0.0,0.46199999999999997,9,23,32,70.5
13083,2012-07-04,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,65%,0.0,0.476,10,62,72,133.0
13084,2012-07-04,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,61%,0.1045,0.45864999999999995,43,110,153,337.0
13085,2012-07-04,3,1,7,9,1,3,0,1,0.76,0.697,0.52,52%,0.0,0.5319999999999999,90,203,293,664.5
13086,2012-07-04,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,46%,0.0,0.5599999999999999,143,304,447,1028.0
13087,2012-07-04,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,46%,0.1343,0.5337099999999999,164,321,485,1137.5
13088,2012-07-04,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,41%,0.2239,0.53483,164,330,494,1151.0
13089,2012-07-04,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,35%,0.0,0.63,177,322,499,1191.0
13090,2012-07-04,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,37%,0.1642,0.58074,190,357,547,1295.5
13091,2012-07-04,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,35%,0.2985,0.55445,155,299,454,1068.5
13092,2012-07-04,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,35%,0.2537,0.56789,163,226,389,991.0
13093,2012-07-04,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,35%,0.2985,0.55445,161,253,414,1023.5
13094,2012-07-04,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,42%,0.194,0.5718,159,271,430,1042.5
13095,2012-07-04,3,1,7,19,1,3,0,1,0.86,0.803,0.47,47%,0.2239,0.53483,177,255,432,1090.5
13096,2012-07-04,3,1,7,20,1,3,0,1,0.86,0.803,0.47,47%,0.2239,0.53483,237,314,551,1419.0
13097,2012-07-04,3,1,7,21,1,3,0,1,0.84,0.803,0.53,53%,0.1343,0.5477099999999999,222,362,584,1431.0
13098,2012-07-04,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,56%,0.2239,0.50683,175,327,502,1190.5
13099,2012-07-04,3,1,7,23,1,3,0,2,0.78,0.697,0.43,43%,0.0896,0.5191199999999999,31,152,183,352.0
13100,2012-07-05,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,51%,0.1045,0.48665,17,71,88,174.5
13101,2012-07-05,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,51%,0.2836,0.43292,6,24,30,60.0
13102,2012-07-05,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,51%,0.0,0.518,4,14,18,37.0
13103,2012-07-05,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,54%,0.194,0.4458,2,5,7,15.5
13104,2012-07-05,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,57%,0.0,0.504,0,7,7,10.5
13105,2012-07-05,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,62%,0.0,0.504,1,28,29,46.0
13106,2012-07-05,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,57%,0.0,0.504,3,130,133,207.0
13107,2012-07-05,3,1,7,7,0,4,1,1,0.76,0.697,0.55,55%,0.0,0.5319999999999999,27,316,343,582.0
13108,2012-07-05,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,49%,0.1343,0.5197099999999999,36,514,550,915.0
13109,2012-07-05,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,49%,0.2985,0.49844999999999995,47,246,293,557.0
13110,2012-07-05,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,44%,0.3582,0.49454,69,117,186,451.5
13111,2012-07-05,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,35%,0.2985,0.54045,107,137,244,633.5
13112,2012-07-05,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,35%,0.3582,0.52254,88,188,276,634.0
13113,2012-07-05,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,33%,0.2239,0.5768300000000001,129,181,310,787.5
13114,2012-07-05,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,33%,0.3284,0.54548,87,154,241,579.0
13115,2012-07-05,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,33%,0.3582,0.53654,71,183,254,558.5
13116,2012-07-05,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,33%,0.2537,0.56789,109,324,433,922.0
13117,2012-07-05,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,35%,0.1642,0.59474,114,575,689,1318.5
13118,2012-07-05,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,39%,0.3284,0.53148,96,511,607,1150.5
13119,2012-07-05,3,1,7,19,0,4,1,2,0.88,0.803,0.39,39%,0.2537,0.53989,128,375,503,1074.5
13120,2012-07-05,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,41%,0.2239,0.53483,78,243,321,676.5
13121,2012-07-05,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,47%,0.194,0.5297999999999999,91,232,323,712.0
13122,2012-07-05,3,1,7,22,0,4,1,1,0.82,0.803,0.59,59%,0.1343,0.5337099999999999,63,162,225,495.0
13123,2012-07-05,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,55%,0.1642,0.51074,32,99,131,276.5
13124,2012-07-06,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,62%,0.1343,0.5057099999999999,39,63,102,250.5
13125,2012-07-06,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,55%,0.2239,0.4788299999999999,7,22,29,61.0
13126,2012-07-06,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,62%,0.1343,0.4917099999999999,4,13,17,35.5
13127,2012-07-06,3,1,7,3,0,5,1,2,0.74,0.697,0.7,70%,0.194,0.4598,1,6,7,13.0
13128,2012-07-06,3,1,7,4,0,5,1,1,0.74,0.697,0.66,66%,0.2239,0.45083,2,4,6,14.0
13129,2012-07-06,3,1,7,5,0,5,1,1,0.74,0.697,0.66,66%,0.194,0.4598,4,31,35,62.5
13130,2012-07-06,3,1,7,6,0,5,1,1,0.74,0.697,0.66,66%,0.194,0.4598,4,127,131,206.5
13131,2012-07-06,3,1,7,7,0,5,1,1,0.78,0.697,0.46,46%,0.1343,0.5057099999999999,20,333,353,579.5
13132,2012-07-06,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,41%,0.1642,0.51074,28,557,585,947.5
13133,2012-07-06,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,36%,0.1343,0.5337099999999999,55,249,304,593.5
13134,2012-07-06,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,30%,0.0,0.602,80,130,210,515.0
13135,2012-07-06,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,32%,0.0896,0.56112,92,141,233,579.5
13136,2012-07-06,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,28%,0.1045,0.58465,111,220,331,774.0
13137,2012-07-06,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,27%,0.1045,0.59865,99,194,293,687.0
13138,2012-07-06,3,1,7,14,0,5,1,1,0.9,0.803,0.31,31%,0.1642,0.58074,91,184,275,640.0
13139,2012-07-06,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,28%,0.194,0.5858,79,206,285,625.0
13140,2012-07-06,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,28%,0.1045,0.61265,69,300,369,726.0
13141,2012-07-06,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,28%,0.0,0.644,90,486,576,1089.0
13142,2012-07-06,3,1,7,18,0,5,1,1,0.9,0.803,0.33,33%,0.2537,0.55389,106,454,560,1105.0
13143,2012-07-06,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,35%,0.2239,0.54883,112,306,418,907.0
13144,2012-07-06,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,39%,0.1045,0.57065,91,245,336,731.5
13145,2012-07-06,3,1,7,21,0,5,1,1,0.82,0.7727,0.52,52%,0.1343,0.5337099999999999,77,223,300,642.5
13146,2012-07-06,3,1,7,22,0,5,1,1,0.8,0.7576,0.55,55%,0.194,0.5017999999999999,78,210,288,627.0
13147,2012-07-06,3,1,7,23,0,5,1,1,0.8,0.7879,0.63,63%,0.1045,0.52865,27,137,164,313.5
13148,2012-07-07,3,1,7,0,0,6,0,1,0.78,0.7576,0.66,66%,0.1343,0.5057099999999999,35,115,150,312.5
13149,2012-07-07,3,1,7,1,0,6,0,1,0.76,0.7273,0.7,70%,0.1642,0.4827399999999999,16,55,71,146.5
13150,2012-07-07,3,1,7,2,0,6,0,1,0.76,0.7424,0.72,72%,0.1642,0.4827399999999999,11,47,58,114.5
13151,2012-07-07,3,1,7,3,0,6,0,1,0.74,0.7121,0.74,74%,0.1343,0.47771,12,19,31,76.5
13152,2012-07-07,3,1,7,4,0,6,0,1,0.74,0.7121,0.74,74%,0.1642,0.46874,3,13,16,31.5
13153,2012-07-07,3,1,7,5,0,6,0,1,0.74,0.7121,0.74,74%,0.194,0.4598,2,12,14,26.0
13154,2012-07-07,3,1,7,6,0,6,0,1,0.74,0.7121,0.74,74%,0.1045,0.48665,4,27,31,56.5
13155,2012-07-07,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,66%,0.1045,0.5146499999999999,8,63,71,126.5
13156,2012-07-07,3,1,7,8,0,6,0,1,0.82,0.8333,0.63,63%,0.194,0.5157999999999999,32,120,152,308.0
13157,2012-07-07,3,1,7,9,0,6,0,1,0.84,0.8333,0.59,59%,0.1642,0.53874,69,187,256,556.5
13158,2012-07-07,3,1,7,10,0,6,0,1,0.92,0.8636,0.37,37%,0.2239,0.5768300000000001,100,225,325,737.5
13159,2012-07-07,3,1,7,11,0,6,0,1,0.94,0.8788,0.38,38%,0.194,0.5997999999999999,122,245,367,855.5
13160,2012-07-07,3,1,7,12,0,6,0,1,0.96,0.8636,0.31,31%,0.3582,0.5645399999999999,124,218,342,823.0
13161,2012-07-07,3,1,7,13,0,6,0,2,0.96,0.8636,0.31,31%,0.2537,0.5958899999999999,116,244,360,830.0
13162,2012-07-07,3,1,7,14,0,6,0,2,0.96,0.8636,0.3,30%,0.1343,0.6317099999999999,105,203,308,724.5
13163,2012-07-07,3,1,7,15,0,6,0,1,0.96,0.8485,0.26,26%,0.0,0.6719999999999999,113,193,306,741.5
13164,2012-07-07,3,1,7,16,0,6,0,1,1.0,0.8636,0.19,19%,0.1642,0.65074,102,192,294,696.0
13165,2012-07-07,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,26%,0.1343,0.6317099999999999,103,176,279,676.0
13166,2012-07-07,3,1,7,18,0,6,0,1,0.94,0.8333,0.29,28%,0.0896,0.6311199999999999,83,194,277,623.0
13167,2012-07-07,3,1,7,19,0,6,0,1,0.92,0.8333,0.33,33%,0.1343,0.60371,68,219,287,600.5
13168,2012-07-07,3,1,7,20,0,6,0,1,0.9,0.8182,0.37,37%,0.1642,0.58074,79,197,276,611.5
13169,2012-07-07,3,1,7,21,0,6,0,1,0.88,0.7879,0.37,37%,0.194,0.5578,51,150,201,429.0
13170,2012-07-07,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,59%,0.194,0.5297999999999999,56,164,220,470.0
13171,2012-07-07,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,56%,0.1642,0.53874,34,114,148,307.0
13172,2012-07-08,3,1,7,0,0,0,0,1,0.82,0.7879,0.56,56%,0.1343,0.5337099999999999,22,125,147,275.5
13173,2012-07-08,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,56%,0.1045,0.54265,25,99,124,248.5
13174,2012-07-08,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,52%,0.1045,0.54265,11,59,70,132.5
13175,2012-07-08,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,59%,0.1045,0.52865,1,34,35,55.0
13176,2012-07-08,3,1,7,4,0,0,0,1,0.78,0.7576,0.66,66%,0.1045,0.5146499999999999,2,11,13,24.5
13177,2012-07-08,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,62%,0.0,0.5459999999999999,1,5,6,11.5
13178,2012-07-08,3,1,7,6,0,0,0,1,0.78,0.7727,0.7,70%,0.1343,0.5057099999999999,5,16,21,44.0
13179,2012-07-08,3,1,7,7,0,0,0,1,0.8,0.803,0.66,66%,0.0,0.5599999999999999,19,33,52,125.5
13180,2012-07-08,3,1,7,8,0,0,0,1,0.84,0.803,0.53,53%,0.1343,0.5477099999999999,35,95,130,282.5
13181,2012-07-08,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,50%,0.1045,0.57065,70,172,242,538.0
13182,2012-07-08,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,45%,0.0,0.63,85,234,319,691.0
13183,2012-07-08,3,1,7,11,0,0,0,1,0.92,0.8939,0.42,42%,0.2985,0.55445,120,269,389,883.5
13184,2012-07-08,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,42%,0.194,0.5858,105,271,376,826.5
13185,2012-07-08,3,1,7,13,0,0,0,1,0.94,0.8788,0.38,38%,0.2537,0.5818899999999999,118,219,337,800.5
13186,2012-07-08,3,1,7,14,0,0,0,1,0.96,0.9091,0.36,36%,0.1642,0.62274,77,235,312,660.5
13187,2012-07-08,3,1,7,15,0,0,0,3,0.92,0.8939,0.42,42%,0.2836,0.55892,80,218,298,647.0
13188,2012-07-08,3,1,7,16,0,0,0,2,0.8,0.803,0.66,66%,0.2239,0.49282999999999993,65,226,291,599.0
13189,2012-07-08,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,59%,0.0,0.5459999999999999,68,202,270,575.0
13190,2012-07-08,3,1,7,18,0,0,0,1,0.78,0.7424,0.62,62%,0.1045,0.5146499999999999,54,199,253,514.5
13191,2012-07-08,3,1,7,19,0,0,0,1,0.78,0.7424,0.62,62%,0.1642,0.4967399999999999,66,184,250,540.0
13192,2012-07-08,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,70%,0.0896,0.5051199999999999,79,206,285,625.0
13193,2012-07-08,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,70%,0.1343,0.4917099999999999,58,149,207,455.5
13194,2012-07-08,3,1,7,22,0,0,0,3,0.74,0.697,0.7,70%,0.0896,0.49112,12,110,122,213.0
13195,2012-07-08,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,83%,0.0896,0.44911999999999996,25,98,123,247.0
13196,2012-07-09,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,89%,0.0896,0.44911999999999996,6,33,39,73.5
13197,2012-07-09,3,1,7,1,0,1,1,3,0.7,0.6667,0.89,89%,0.1045,0.45864999999999995,5,13,18,39.5
13198,2012-07-09,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,89%,0.194,0.43179999999999996,1,4,5,10.0
13199,2012-07-09,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,89%,0.194,0.43179999999999996,0,5,5,7.5
13200,2012-07-09,3,1,7,4,0,1,1,3,0.66,0.5909,0.89,89%,0.3881,0.34557,1,1,2,5.5
13201,2012-07-09,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,83%,0.2239,0.39482999999999996,1,27,28,44.5
13202,2012-07-09,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,89%,0.2537,0.37188999999999994,6,86,92,153.0
13203,2012-07-09,3,1,7,7,0,1,1,3,0.66,0.6061,0.83,83%,0.2239,0.39482999999999996,7,223,230,362.5
13204,2012-07-09,3,1,7,8,0,1,1,2,0.66,0.6061,0.83,83%,0.1642,0.41273999999999994,26,429,455,747.5
13205,2012-07-09,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,83%,0.1642,0.41273999999999994,38,325,363,639.5
13206,2012-07-09,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,83%,0.194,0.40379999999999994,58,117,175,407.5
13207,2012-07-09,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,62%,0.1343,0.46371,72,144,216,504.0
13208,2012-07-09,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,57%,0.1343,0.47771,61,205,266,551.5
13209,2012-07-09,3,1,7,13,0,1,1,2,0.76,0.697,0.55,55%,0.2537,0.4558899999999999,67,188,255,550.0
13210,2012-07-09,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,55%,0.2537,0.44189,58,184,242,508.0
13211,2012-07-09,3,1,7,15,0,1,1,2,0.76,0.6818,0.45,45%,0.2239,0.4648299999999999,66,214,280,585.0
13212,2012-07-09,3,1,7,16,0,1,1,1,0.78,0.697,0.4,40%,0.2836,0.46091999999999994,88,325,413,839.5
13213,2012-07-09,3,1,7,17,0,1,1,1,0.78,0.697,0.4,40%,0.1642,0.4967399999999999,108,741,849,1543.5
13214,2012-07-09,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,48%,0.1343,0.4917099999999999,82,790,872,1513.0
13215,2012-07-09,3,1,7,19,0,1,1,1,0.74,0.6818,0.55,55%,0.1642,0.46874,88,543,631,1166.5
13216,2012-07-09,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,55%,0.1045,0.48665,69,378,447,843.0
13217,2012-07-09,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,55%,0.0896,0.49112,33,298,331,579.0
13218,2012-07-09,3,1,7,22,0,1,1,2,0.72,0.6667,0.58,57%,0.1045,0.47265,35,189,224,423.5
13219,2012-07-09,3,1,7,23,0,1,1,2,0.7,0.6515,0.65,65%,0.1045,0.45864999999999995,22,109,131,251.5
13220,2012-07-10,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,70%,0.0896,0.4631199999999999,16,53,69,143.5
13221,2012-07-10,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,74%,0.1343,0.44970999999999994,0,15,15,22.5
13222,2012-07-10,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,74%,0.1343,0.44970999999999994,1,15,16,26.5
13223,2012-07-10,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,79%,0.0,0.476,0,3,3,4.5
13224,2012-07-10,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,79%,0.1343,0.43571,0,4,4,6.0
13225,2012-07-10,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,83%,0.1343,0.42171,3,39,42,70.5
13226,2012-07-10,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,79%,0.1045,0.44465,4,183,187,290.5
13227,2012-07-10,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,74%,0.1045,0.45864999999999995,31,489,520,857.5
13228,2012-07-10,3,1,7,8,0,2,1,1,,0.697,0.74,74%,0.1343,,34,615,649,1058.5
13229,2012-07-10,3,1,7,9,0,2,1,1,0.74,0.697,0.66,66%,0.1343,0.47771,47,284,331,614.0
13230,2012-07-10,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,62%,0.194,0.4737999999999999,56,134,190,425.0
13231,2012-07-10,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,46%,0.194,0.5017999999999999,92,157,249,603.5
13232,2012-07-10,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,41%,0.1343,0.5197099999999999,69,203,272,580.5
13233,2012-07-10,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,38%,0.194,0.5157999999999999,77,203,280,612.5
13234,2012-07-10,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,38%,0.1642,0.52474,71,171,242,540.5
13235,2012-07-10,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,41%,0.2239,0.49282999999999993,77,188,265,590.0
13236,2012-07-10,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,43%,0.2239,0.49282999999999993,89,346,435,875.0
13237,2012-07-10,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,49%,0.194,0.4877999999999999,103,769,872,1565.5
13238,2012-07-10,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,74%,0.2239,0.42282999999999993,70,749,819,1403.5
13239,2012-07-10,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,74%,0.2239,0.42282999999999993,55,359,414,758.5
13240,2012-07-10,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,83%,0.2239,0.38082999999999995,9,75,84,148.5
13241,2012-07-10,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,89%,0.1045,0.41664999999999996,7,83,90,152.5
13242,2012-07-10,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,83%,0.1343,0.40770999999999996,14,125,139,243.5
13243,2012-07-10,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,89%,0.1045,0.41664999999999996,29,74,103,227.0
